feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
DUSP1	disease__ontology_label	COVID-19	1.4675416959023	0.423453648719299	0.00104464195707997	0.245204379861664	CPLM	1.519	58	42	28
PHLDA3	disease__ontology_label	respiratory failure	1.17728623361992	0.339988228822547	0.00105395192281406	0.245204379861664	CPLM	1.01	58	24	59
MIDN	disease__ontology_label	long COVID-19	1.59530699014598	0.459842366809085	0.00103328574182943	0.245204379861664	CPLM	1.14	58	34	41
RASA3	disease__ontology_label	COVID-19	-2.4843228344653	0.719160622374816	0.00108066352085373	0.245204379861664	CPLM	1.01	58	12	79
KRT4	disease__ontology_label	respiratory failure	3.57572275312487	1.04291906905097	0.00116876982771082	0.253225757751898	CPLM	1.629	58	19	67
RLF	disease__ontology_label	long COVID-19	1.62973758111863	0.476353829982886	0.00119479263996177	0.253225757751898	CPLM	1.117	58	28	52
SLC5A3	disease__ontology_label	respiratory failure	1.97909839302449	0.583457695940987	0.00130477328899968	0.261172120014768	CPLM	1.403	58	32	45
MIR29B2CHG	disease__ontology_label	COVID-19	-3.43340749778165	1.01162009356657	0.00129714529704988	0.261172120014768	CPLM	1.081	58	8	86
KLF10	disease__ontology_label	long COVID-19	1.41122222426642	0.418585268421308	0.00138792840863495	0.27030843547631	CPLM	1.01	58	32	45
PASK	disease__ontology_label	COVID-19	-1.40795597720497	0.425023234997327	0.00165344109706607	0.305505039627132	CPLM	1.145	58	21	64
TUBA1B	disease__ontology_label	long COVID-19	1.91777607943766	0.578899406667709	0.00165275345468213	0.305505039627132	CPLM	1.254	58	36	38
HMGA1	disease__ontology_label	respiratory failure	2.03708554711531	0.620591942870517	0.00180778586818712	0.320260031751455	CPLM	1.385	58	31	47
KLHL21	disease__ontology_label	respiratory failure	1.61445171656322	0.492241065453827	0.00182218447152507	0.320260031751455	CPLM	1.01	58	30	48
ATP6V1B2	disease__ontology_label	respiratory failure	1.28358439598168	0.393993380891939	0.00194364049704549	0.325717986551391	CPLM	1.206	58	24	59
RPLP0	disease__ontology_label	COVID-19	1.18431119420665	0.362785784540949	0.00190623414679166	0.325717986551391	CPLM	1.422	58	42	28
ISG15	disease__ontology_label	COVID-19	2.9699171464601	0.933774228832095	0.00243602650097447	0.339715645124505	CPLM	1.495	58	28	52
PHLDA1	disease__ontology_label	respiratory failure	2.46204561770539	0.76778552117925	0.00225780502752719	0.339715645124505	CPLM	1.448	58	19	67
GABRP	disease__ontology_label	respiratory failure	2.56951018205122	0.808465479107986	0.00245229993686736	0.339715645124505	CPLM	1.404	58	24	59
GADD45B	disease__ontology_label	COVID-19	1.52177711404676	0.479783222897854	0.00249860244124324	0.339715645124505	CPLM	1.441	58	38	34
SYT8	disease__ontology_label	COVID-19	2.08996456255581	0.657820408076548	0.00246049603346666	0.339715645124505	CPLM	1.37	58	24	59
SLC6A6	disease__ontology_label	COVID-19	-0.741093534135045	0.231293834675504	0.00227472363667656	0.339715645124505	CPLM	1.221	58	41	29
RAD9A	disease__ontology_label	COVID-19	-1.38398454158946	0.436064582558103	0.00248413245415157	0.339715645124505	CPLM	1.135	58	26	55
WNT2B	disease__ontology_label	COVID-19	-3.09418435263916	0.966351777874246	0.00228933019237814	0.339715645124505	CPLM	1.088	58	6	90
RPL28	disease__ontology_label	COVID-19	1.12453638926844	0.353004964808826	0.00240052283474484	0.339715645124505	CPLM	1.01	58	39	33
MLLT6	disease__ontology_label	COVID-19	-0.793566789842034	0.248520943030976	0.00234845652518778	0.339715645124505	CPLM	1.01	58	36	38
KRT4	disease__ontology_label	COVID-19	2.81411178482963	0.902939737713434	0.00292945751845945	0.358179341199839	CPLM	1.629	58	19	67
IFIT1	disease__ontology_label	COVID-19	2.9388530888242	0.937691980427477	0.00278562436629409	0.358179341199839	CPLM	1.356	58	19	67
IER2	disease__ontology_label	long COVID-19	1.51414245765291	0.487772285096021	0.00303551036686021	0.358179341199839	CPLM	1.3	58	38	34
ARID4A	disease__ontology_label	COVID-19	-1.09878285951822	0.35336652066226	0.0029900358568818	0.358179341199839	CPLM	1.01	58	24	59
LAMP3	disease__ontology_label	long COVID-19	2.61502760782183	0.84385281346013	0.00308175397646267	0.358179341199839	CPLM	1.01	58	23	60
RPS12	disease__ontology_label	COVID-19	0.789177528940739	0.253007906232477	0.00290793246286037	0.358179341199839	CPLM	1.3	58	46	21
AVPI1	disease__ontology_label	long COVID-19	2.23416114992728	0.71718437474958	0.00294147210678648	0.358179341199839	CPLM	1.271	58	21	64
SLC4A8	disease__ontology_label	COVID-19	-1.8214292908114	0.586426429149935	0.00302007003476567	0.358179341199839	CPLM	1.289	58	17	71
BNIP2	disease__ontology_label	COVID-19	-1.13603208023112	0.36148985255568	0.00271823847914982	0.358179341199839	CPLM	1.01	58	29	50
PTPN13	disease__ontology_label	long COVID-19	1.53876022119985	0.498196637985497	0.00317336367157849	0.362972359006264	CPLM	1.381	58	38	34
AVPI1	disease__ontology_label	respiratory failure	1.89576222326297	0.620225824237405	0.00347683482397237	0.387334976779256	CPLM	1.271	58	21	64
TMA7	disease__ontology_label	long COVID-19	1.49802899511995	0.490407220258511	0.00349566914671199	0.387334976779256	CPLM	1.01	58	32	45
VPS13A	disease__ontology_label	COVID-19	-1.0511829367569	0.344711096199739	0.00354761427524714	0.387334976779256	CPLM	1.173	58	31	47
FOSB	disease__ontology_label	long COVID-19	2.75326655877277	0.910605443323392	0.00381716629341975	0.404249373594658	CPLM	1.364	58	22	62
PIGR	disease__ontology_label	COVID-19	1.25650310098922	0.41843828505522	0.00404636825970566	0.404249373594658	CPLM	1.576	58	39	33
PPP1R15A	disease__ontology_label	long COVID-19	1.63057479442454	0.542267586102872	0.00399982784399191	0.404249373594658	CPLM	1.402	58	46	21
OXTR	disease__ontology_label	long COVID-19	3.19350294414096	1.05876559389854	0.00389656580798339	0.404249373594658	CPLM	1.372	58	11	81
RASA2	disease__ontology_label	long COVID-19	1.70281782157845	0.57025799890798	0.0042415019369567	0.404249373594658	CPLM	1.01	58	24	59
TPT1	disease__ontology_label	respiratory failure	0.82542358979327	0.273511614320568	0.0038787943206235	0.404249373594658	CPLM	1.372	58	49	16
SLFN13	disease__ontology_label	COVID-19	-1.26886386466241	0.424670390353029	0.00421980349213632	0.404249373594658	CPLM	1.315	58	25	57
C10orf67	disease__ontology_label	COVID-19	-1.18163881856859	0.395464911100317	0.00421868566222005	0.404249373594658	CPLM	1.154	58	17	71
CCDC13	disease__ontology_label	COVID-19	-1.36910110939581	0.458783518157022	0.00426352378478962	0.404249373594658	CPLM	1.192	58	18	69
TSC1	disease__ontology_label	COVID-19	-1.10239898141897	0.36678644474149	0.00401554597030596	0.404249373594658	CPLM	1.075	58	26	55
LAMA5	disease__ontology_label	COVID-19	-1.09806578466816	0.372700072841957	0.00473962183340361	0.414420849398522	CPLM	1.249	58	26	55
CYP2E1	disease__ontology_label	COVID-19	-1.65778911334018	0.561343821621016	0.00464817608949849	0.414420849398522	CPLM	1.158	58	8	86
FYB2	disease__ontology_label	COVID-19	-1.33939859503282	0.45127019737259	0.00446020580010775	0.414420849398522	CPLM	1.097	58	17	71
CYLD	disease__ontology_label	long COVID-19	1.27900561135374	0.432554684784423	0.00460165058001533	0.414420849398522	CPLM	1.01	58	32	45
GABARAP	disease__ontology_label	long COVID-19	1.30638043553356	0.44378991052703	0.0047733736469716	0.414420849398522	CPLM	1.01	58	32	45
MERTK	disease__ontology_label	long COVID-19	2.51613607605082	0.854687312742734	0.00477026278376818	0.414420849398522	CPLM	1.084	58	9	84
MED13	disease__ontology_label	respiratory failure	0.998889381576372	0.337184658527274	0.00453071528798449	0.414420849398522	CPLM	1.01	58	40	31
GABRP	disease__ontology_label	COVID-19	2.13267429910574	0.726407315039644	0.0048774416424727	0.417427439973372	CPLM	1.404	58	24	59
USP38	disease__ontology_label	respiratory failure	1.78496377310121	0.608682373224579	0.00492385961667175	0.417427439973372	CPLM	1.359	58	27	53
RNF223	disease__ontology_label	long COVID-19	3.14646008026272	1.07632459048354	0.00505045029417348	0.4183166071243	CPLM	1.132	58	14	76
RPL29	disease__ontology_label	COVID-19	1.35091582715116	0.461779332774172	0.00502090825801472	0.4183166071243	CPLM	1.01	58	33	43
CDKN1A	disease__ontology_label	respiratory failure	1.53271225129279	0.525218290488229	0.0051221675050803	0.419435670927371	CPLM	1.525	58	39	33
UBC	disease__ontology_label	COVID-19	0.831928197353433	0.28638943914776	0.00531450041969991	0.430295393532107	CPLM	1.551	58	51	12
CRIM1	disease__ontology_label	COVID-19	-0.91562087639575	0.316099836191965	0.00543687391469102	0.435312371436261	CPLM	1.153	58	32	45
PDLIM5	disease__ontology_label	respiratory failure	0.910967555711856	0.315957860399913	0.00564124750006385	0.446712411928133	CPLM	1.214	58	41	29
SLC6A6	disease__ontology_label	respiratory failure	-1.1218437848018	0.389799654823546	0.00572217718804576	0.448195748011497	CPLM	1.221	58	41	29
RPTN	disease__ontology_label	COVID-19	-2.98065741988321	1.04664716058294	0.00621438095150279	0.454963204653015	CPLM	1.629	58	8	86
MSMB	disease__ontology_label	COVID-19	2.89532913364592	1.01667816552869	0.00621408335316868	0.454963204653015	CPLM	1.638	58	15	74
HPGD	disease__ontology_label	respiratory failure	3.01987953103772	1.05923266456385	0.00616054117275372	0.454963204653015	CPLM	1.31	58	17	71
PPA1	disease__ontology_label	COVID-19	1.78640442339163	0.625389803336375	0.00606946351620641	0.454963204653015	CPLM	1.271	58	28	52
RBM28	disease__ontology_label	COVID-19	-1.20466069644407	0.42332876767163	0.00625053528457514	0.454963204653015	CPLM	1.135	58	19	67
PABPC1L	disease__ontology_label	COVID-19	-1.57350096933907	0.550350648039257	0.00602615214433008	0.454963204653015	CPLM	1.101	58	10	83
FGFR1OP2	disease__ontology_label	long COVID-19	1.81383534310112	0.634582320569786	0.00603891096935181	0.454963204653015	CPLM	1.01	58	21	64
CD200R1L	disease__ontology_label	COVID-19	-1.94603642411281	0.69108426969587	0.00677684442556816	0.46508515172042	CPLM	1.366	58	7	88
PLK3	disease__ontology_label	long COVID-19	2.80076675599722	0.991123778634575	0.00659685711611743	0.46508515172042	CPLM	1.01	58	15	74
PIM3	disease__ontology_label	long COVID-19	0.974661283408458	0.346004535116687	0.00675878431239272	0.46508515172042	CPLM	1.01	58	33	43
KHDC4	disease__ontology_label	respiratory failure	-2.34700267795096	0.833093898176273	0.00675312246536496	0.46508515172042	CPLM	1.01	58	29	50
ZNF440	disease__ontology_label	COVID-19	-0.977660660030212	0.347071024970837	0.00675903861285729	0.46508515172042	CPLM	1.288	58	34	41
SRSF2	disease__ontology_label	long COVID-19	1.04466929522928	0.368806575177199	0.0064776416183474	0.46508515172042	CPLM	1.01	58	39	33
SLPI	disease__ontology_label	respiratory failure	1.24481870987361	0.448552785900207	0.00756338467106925	0.488803280284554	CPLM	1.612	58	49	16
TFCP2L1	disease__ontology_label	respiratory failure	3.22715088059706	1.16275186717773	0.00755823814522778	0.488803280284554	CPLM	1.497	58	20	66
DNAH10	disease__ontology_label	COVID-19	-1.08975225536926	0.390062511221095	0.00719429485632523	0.488803280284554	CPLM	1.443	58	27	53
TTLL9	disease__ontology_label	COVID-19	-1.49643903650271	0.542352929904206	0.00789535165830847	0.488803280284554	CPLM	1.294	58	15	74
PILRB	disease__ontology_label	COVID-19	-1.09700029900222	0.398868518694814	0.00808500729808311	0.488803280284554	CPLM	1.159	58	27	53
RPS12	disease__ontology_label	long COVID-19	1.11570198778932	0.401144078726499	0.00744023742278536	0.488803280284554	CPLM	1.3	58	46	21
GOLGA8B	disease__ontology_label	COVID-19	-1.51651747637255	0.543831725582254	0.0072959734253054	0.488803280284554	CPLM	1.139	58	22	62
IFI44	disease__ontology_label	COVID-19	1.20986019788512	0.43709198753182	0.00771114917405537	0.488803280284554	CPLM	1.186	58	25	57
SPTSSA	disease__ontology_label	respiratory failure	1.41415820573277	0.512156136702942	0.00785268776273552	0.488803280284554	CPLM	1.301	58	31	47
FOXN3	disease__ontology_label	long COVID-19	2.19793395040334	0.797669998851094	0.00797425734604754	0.488803280284554	CPLM	1.281	58	25	57
RAPGEF1	disease__ontology_label	COVID-19	-0.823542675714892	0.298683289628663	0.00793594359777523	0.488803280284554	CPLM	1.131	58	30	48
EZH2	disease__ontology_label	COVID-19	-1.35194783533761	0.488713513336345	0.00774503225429976	0.488803280284554	CPLM	1.01	58	17	71
RPS21	disease__ontology_label	long COVID-19	1.26452889260645	0.456017939956587	0.00760834598644033	0.488803280284554	CPLM	1.275	58	41	29
WASL	disease__ontology_label	respiratory failure	1.15835467729211	0.421565692574692	0.00813993805636227	0.488803280284554	CPLM	1.332	58	41	29
TUBA1B	disease__ontology_label	COVID-19	1.1922822391565	0.433550625445003	0.00809016705279916	0.488803280284554	CPLM	1.254	58	36	38
PSAP	disease__ontology_label	respiratory failure	0.686002378968395	0.251264117367522	0.00852930891792541	0.507952066632814	CPLM	1.332	58	51	12
STS	disease__ontology_label	COVID-19	1.55164988889822	0.569439301477789	0.00865100452054313	0.508882723732186	CPLM	1.151	58	28	52
RPL37A	disease__ontology_label	long COVID-19	1.36468729717781	0.501106960108236	0.00868617471815971	0.508882723732186	CPLM	1.35	58	48	17
KRT17	disease__ontology_label	respiratory failure	2.90090372682039	1.09278156008412	0.0104111215826836	0.518569907964579	CPLM	1.55	58	10	83
RARRES1	disease__ontology_label	COVID-19	2.40495985920918	0.88958649650991	0.00915609625481317	0.518569907964579	CPLM	1.582	58	16	72
TINAGL1	disease__ontology_label	respiratory failure	4.62552414204575	1.75476692306441	0.0109297829896143	0.518569907964579	CPLM	1.532	58	7	88
HLADPA1	disease__ontology_label	long COVID-19	2.62810458169891	0.997376152625555	0.010957080022834	0.518569907964579	CPLM	1.315	58	17	71
DUOXA2	disease__ontology_label	COVID-19	3.65977531051469	1.37245048619061	0.0100892072398889	0.518569907964579	CPLM	1.537	58	10	83
NEAT1	disease__ontology_label	COVID-19	-0.909607049991231	0.339753578344553	0.0098108682643019	0.518569907964579	CPLM	1.643	58	51	12
NR4A1	disease__ontology_label	long COVID-19	2.02848132844157	0.760549586659979	0.0100752865664913	0.518569907964579	CPLM	1.283	58	16	72
XDH	disease__ontology_label	respiratory failure	2.07016713880237	0.775781882986068	0.0100392645888596	0.518569907964579	CPLM	1.235	58	21	64
ZFP36	disease__ontology_label	COVID-19	1.10474415647151	0.414402962168274	0.010108531845542	0.518569907964579	CPLM	1.454	58	36	38
RND3	disease__ontology_label	COVID-19	1.15459576098504	0.436179179236542	0.0106182125835151	0.518569907964579	CPLM	1.406	58	38	34
ZFP36L2	disease__ontology_label	long COVID-19	1.84517942806881	0.687294381144595	0.00962059468753043	0.518569907964579	CPLM	1.19	58	30	48
TMSB10	disease__ontology_label	COVID-19	0.775230661028358	0.293570562758186	0.0107961889476952	0.518569907964579	CPLM	1.394	58	46	21
BST2	disease__ontology_label	COVID-19	2.99634776550558	1.13904712566885	0.0110845489459342	0.518569907964579	CPLM	1.231	58	16	72
MAPK8IP3	disease__ontology_label	COVID-19	-0.879826065576759	0.328398480282521	0.00976233249511771	0.518569907964579	CPLM	1.218	58	29	50
MAPK8IP3	disease__ontology_label	respiratory failure	-1.76621125655408	0.666849558047414	0.010576076833565	0.518569907964579	CPLM	1.218	58	29	50
ZNF217	disease__ontology_label	respiratory failure	0.949222021620135	0.35530977986752	0.00995943172611227	0.518569907964579	CPLM	1.288	58	39	33
UCN3	disease__ontology_label	COVID-19	-1.739022623893	0.649834034143911	0.00984062973319893	0.518569907964579	CPLM	1.129	58	11	81
STAT1	disease__ontology_label	COVID-19	1.03049962808779	0.391172957014764	0.0109752055805815	0.518569907964579	CPLM	1.374	58	42	28
LRIF1	disease__ontology_label	long COVID-19	1.92372047394611	0.724957337677781	0.0104395169654193	0.518569907964579	CPLM	1.01	58	25	57
ARRDC3	disease__ontology_label	long COVID-19	2.13725458572301	0.804042797499359	0.0103154130178126	0.518569907964579	CPLM	1.229	58	30	48
KLF9	disease__ontology_label	long COVID-19	1.97275920748133	0.741584358001011	0.0102599357598526	0.518569907964579	CPLM	1.01	58	21	64
CWH43	disease__ontology_label	long COVID-19	3.56358350381348	1.33963774136558	0.0102622319990233	0.518569907964579	CPLM	1.192	58	6	90
HLAB	disease__ontology_label	COVID-19	0.621916225066403	0.230556574373914	0.00930243825367418	0.518569907964579	CPLM	1.481	58	50	14
PTPN12	disease__ontology_label	respiratory failure	1.85995246187222	0.687546166425913	0.00911393363395858	0.518569907964579	CPLM	1.127	58	25	57
HLAA	disease__ontology_label	COVID-19	0.551926776917863	0.209569699515814	0.0109970675103757	0.518569907964579	CPLM	1.382	58	48	17
ZNF295AS1	disease__ontology_label	COVID-19	-1.84896830424225	0.686620799669913	0.00941613950958116	0.518569907964579	CPLM	1.369	58	10	83
TRPS1	disease__ontology_label	long COVID-19	1.75023770934147	0.657965613734228	0.0102631745028585	0.518569907964579	CPLM	1.01	58	19	67
CDKN2AIP	disease__ontology_label	long COVID-19	1.53183269208802	0.582351568657316	0.0110888179077	0.518569907964579	CPLM	1.01	58	29	50
STAT5B	disease__ontology_label	COVID-19	-1.01687652690846	0.38204809536094	0.010221047391011	0.518569907964579	CPLM	1.01	58	20	66
MAP3K5	disease__ontology_label	respiratory failure	1.24420885373712	0.472113410743647	0.0109461294577289	0.518569907964579	CPLM	1.01	58	26	55
UVSSA	disease__ontology_label	respiratory failure	-3.00622473777108	1.14385168129138	0.0111543624388717	0.518569907964579	CPLM	1.01	58	24	59
RPL37A	disease__ontology_label	COVID-19	0.874176246426375	0.325150131688546	0.0095240132635605	0.518569907964579	CPLM	1.35	58	48	17
C3	disease__ontology_label	respiratory failure	2.6902400751932	1.02832600270844	0.0115080537431023	0.531583559440995	CPLM	1.598	58	18	69
RPL13	disease__ontology_label	COVID-19	0.666365617345668	0.255890003320987	0.0118719974282801	0.534685084176167	CPLM	1.342	58	46	21
FUS	disease__ontology_label	respiratory failure	-1.21354845155208	0.465441316789042	0.0117742196751425	0.534685084176167	CPLM	1.151	58	44	24
CBL	disease__ontology_label	respiratory failure	1.12104462624218	0.42948624356905	0.0116864152571926	0.534685084176167	CPLM	1.01	58	18	69
TAF3	disease__ontology_label	long COVID-19	1.86409639906261	0.715623711783741	0.0118491209811382	0.534685084176167	CPLM	1.123	58	17	71
FOS	disease__ontology_label	COVID-19	1.55132503466981	0.599089083443227	0.0123290912405951	0.55182255577471	CPLM	1.582	58	29	50
OAS2	disease__ontology_label	COVID-19	1.15139616785987	0.445437968848848	0.012476342180571	0.554966183661696	CPLM	1.215	58	32	45
SLPI	disease__ontology_label	COVID-19	0.877032638921442	0.342643726734903	0.013311915526059	0.560583224193079	CPLM	1.612	58	49	16
DKK1	disease__ontology_label	respiratory failure	5.39823885407651	2.12351905025022	0.0139198185779541	0.560583224193079	CPLM	1.62	58	9	84
LYPD2	disease__ontology_label	COVID-19	1.23761773637863	0.488184298994664	0.0141692523640972	0.560583224193079	CPLM	1.454	58	30	48
TNFAIP2	disease__ontology_label	COVID-19	-1.02366579348343	0.401213530745548	0.0135932733525191	0.560583224193079	CPLM	1.297	58	29	50
HIST1H2BG	disease__ontology_label	long COVID-19	2.31612349245697	0.910782072079201	0.0138884275297482	0.560583224193079	CPLM	1.414	58	22	62
AKR1C1	disease__ontology_label	respiratory failure	-2.84822007580501	1.1214249273126	0.014001520499197	0.560583224193079	CPLM	1.475	58	23	60
ZFP36L2	disease__ontology_label	COVID-19	1.32685614945901	0.519413043276794	0.0134858262187507	0.560583224193079	CPLM	1.19	58	30	48
EFNA1	disease__ontology_label	respiratory failure	1.37261505003049	0.534647326507742	0.0130511859483734	0.560583224193079	CPLM	1.114	58	20	66
PLK3	disease__ontology_label	respiratory failure	2.41239059285751	0.938912273860673	0.0129838226104508	0.560583224193079	CPLM	1.01	58	15	74
GLUL	disease__ontology_label	respiratory failure	1.05354798790892	0.411649017088202	0.0133210994349541	0.560583224193079	CPLM	1.54	58	48	17
MCL1	disease__ontology_label	respiratory failure	0.840710642426477	0.331630511253664	0.0141714942152551	0.560583224193079	CPLM	1.296	58	43	26
ARRDC3	disease__ontology_label	COVID-19	1.58463842942742	0.623728728739269	0.0139741981449822	0.560583224193079	CPLM	1.229	58	30	48
PKIB	disease__ontology_label	long COVID-19	1.66222001872574	0.64781588239008	0.0130996007924313	0.560583224193079	CPLM	1.145	58	16	72
DENND1B	disease__ontology_label	respiratory failure	2.0378078995372	0.792900641689612	0.0129598309291702	0.560583224193079	CPLM	1.01	58	17	71
TRIM11	disease__ontology_label	long COVID-19	1.65570913910516	0.653412078946312	0.0142126172690648	0.560583224193079	CPLM	1.228	58	22	62
TRIM11	disease__ontology_label	respiratory failure	1.39651049799064	0.542505903580812	0.0128235923697767	0.560583224193079	CPLM	1.228	58	22	62
MAP7D1	disease__ontology_label	COVID-19	-0.955783196335824	0.371252698703756	0.0128138298741472	0.560583224193079	CPLM	1.01	58	30	48
SMS	disease__ontology_label	respiratory failure	0.847886278061062	0.332445046847769	0.0136269345756067	0.560583224193079	CPLM	1.01	58	35	40
ANKZF1	disease__ontology_label	COVID-19	-0.963248759623974	0.377304050200667	0.0135394315228227	0.560583224193079	CPLM	1.22	58	25	57
PLXNB1	disease__ontology_label	respiratory failure	-1.09449750218056	0.429921547282786	0.0137895395779992	0.560583224193079	CPLM	1.269	58	35	40
SESN2	disease__ontology_label	respiratory failure	1.22780378655276	0.484667902772212	0.0142362933704321	0.560583224193079	CPLM	1.127	58	20	66
LCN2	disease__ontology_label	respiratory failure	1.483841930809	0.588676141977078	0.0147009013931913	0.566495697536559	CPLM	1.654	58	36	38
CALML3	disease__ontology_label	respiratory failure	2.15911324614009	0.855529279787667	0.0145867170852105	0.566495697536559	CPLM	1.447	58	6	90
TIPARP	disease__ontology_label	long COVID-19	1.20197363339312	0.476607061857028	0.0146526596085622	0.566495697536559	CPLM	1.188	58	39	33
WASHC4	disease__ontology_label	long COVID-19	1.05675914331124	0.419159967620415	0.0146825184623372	0.566495697536559	CPLM	1.01	58	29	50
PPL	disease__ontology_label	respiratory failure	1.3120821131594	0.522625957304037	0.0150812175411697	0.56898038534905	CPLM	1.543	58	40	31
RBM20	disease__ontology_label	COVID-19	-1.97241459568403	0.784978265569453	0.0149996729612879	0.56898038534905	CPLM	1.12	58	9	84
RPL18A	disease__ontology_label	COVID-19	1.3528300161683	0.537851492969268	0.0149032098671557	0.56898038534905	CPLM	1.01	58	32	45
RPL18A	disease__ontology_label	respiratory failure	1.48436408865973	0.590913316433281	0.0150269060393867	0.56898038534905	CPLM	1.01	58	32	45
HSD11B2	disease__ontology_label	respiratory failure	3.76833135539346	1.50926036105218	0.0156140704902567	0.581936892896692	CPLM	1.495	58	7	88
TUFT1	disease__ontology_label	respiratory failure	1.12080088572116	0.448963631873748	0.015629378036267	0.581936892896692	CPLM	1.229	58	22	62
ECHDC2	disease__ontology_label	COVID-19	-1.08337252209226	0.434136289291141	0.0156669105220592	0.581936892896692	CPLM	1.169	58	22	62
KLF9	disease__ontology_label	respiratory failure	1.65523831535231	0.664422053191256	0.0158343833973078	0.585141368005129	CPLM	1.01	58	21	64
LDHA	disease__ontology_label	COVID-19	1.77425963298592	0.71300538416991	0.0159472236724184	0.586304560119629	CPLM	1.251	58	29	50
CIT	disease__ontology_label	COVID-19	-1.43336937488177	0.578057795190681	0.0163036125220014	0.594015548274883	CPLM	1.135	58	15	74
BLVRB	disease__ontology_label	respiratory failure	0.971993432091133	0.392061658947201	0.0163218260558461	0.594015548274883	CPLM	1.143	58	35	40
CXCL8	disease__ontology_label	COVID-19	5.20742488160909	2.10935292165817	0.0167552778024935	0.596374285349122	CPLM	1.711	58	12	79
